1.067114087334577605e-01,2.084218398083852435e+02,-6.542427465964958344e+01,3.145549086578760978e+01,-2.282462749135237701e+01,2.540348790698638837e+01,-9.740684848328661216e-01,5.344366334033853194e-01,1.148201654661176363e+01,8.809304209570639754e-01,9.749044316628587836e+00,3.881047026201181360e+00,4.128369597615205500e+00
1.435198076177334470e-01,1.526727050220531510e+02,-2.050882318677204807e+01,6.114266241203372942e+01,-5.113676783334713605e+01,1.849127079367694648e+01,-1.169047625739667851e+01,-1.506982965149294174e+01,5.557186538519592878e-01,-2.536167589720369975e+01,4.918998467539856811e+00,-7.901512725261429892e+00,4.140172411759334814e+00
2.896628305910432452e-02,2.097347892896016788e+02,-1.538750778657231599e+01,-1.774507196438644030e+01,-1.092370078554869472e+01,-3.583573798183069758e+00,1.440050828445222564e+01,2.573717082088502295e+01,2.000952980240665013e+01,3.440845666007728898e+00,-8.864212404201213147e+00,-4.408246850611358347e+00,2.487990297874616896e+00
2.222837275137072022e-01,1.777321140686932495e+02,-5.277448877362484581e+01,5.695368352339721163e+00,-3.754812630915450455e+01,1.147674887665466414e+01,-6.479286671806698372e+00,1.400127374213599118e+01,4.007280482271045052e+00,-1.436668674754510455e+01,-3.314073716379780099e-01,-9.214549086307219028e+00,6.112042255968305859e+00
3.053994376374327691e-02,1.689995566180137700e+02,-4.058631995354960509e+01,1.989695916203953630e+01,-6.324127714106554166e+00,2.552022676250408750e+01,-8.551644738860293415e+00,2.523852246894437101e+01,-9.824140904983437395e+00,1.496281672270453100e+01,-4.373621655855204793e+00,1.314405831667223801e+01,2.861594527068403448e-01
1.927889994453659273e-01,9.097993299505417042e+01,-3.863378161017826073e+01,3.413532500504926048e+01,-4.123960105360855977e+01,2.098706058780422268e+01,-1.821989326127799202e+01,5.501885909210261438e+00,-2.545693131894295291e+01,1.113871471738293595e+00,-1.995282711970107314e+01,-7.931945265813934220e+00,-2.189108821670854965e+01
1.017614272949488308e-01,1.680262905283265980e+02,-1.709310597771945694e+01,4.466622969370490637e+01,-2.192223825644566304e+00,2.366217480383237870e+01,1.655389541347530624e+01,-3.605206417148218545e+00,1.205538862451883730e+01,-4.818894922645013956e+00,7.154437349264293644e+00,3.085773495903600505e+00,1.086328432977974545e+00
1.317349367988450981e-01,1.074907841254625254e+02,-5.305030967325455293e+01,5.644912702885100231e+01,-1.950592589263241905e+01,3.951039163874815330e+01,1.542827242095189400e+00,1.522457103641596099e+01,-6.985927450191929289e+00,1.750318912901693480e+01,-1.242598461267101406e+01,8.976089410282218850e+00,-1.378242087770099467e+01
1.830709398872610583e-01,1.257552710824560904e+02,-1.131520181907941378e+02,-2.700820115465013771e+01,-4.611313934814867821e+01,-8.343912028988698992e+00,1.324511285271669614e+01,2.852799771929026917e+01,1.309431767864943374e+01,-5.287467236932363868e+00,-4.457287183533913399e+00,1.320395676026586251e+00,9.160245169544207755e+00
1.830895814234795860e-01,1.557562207275240951e+02,-3.265978928201514009e+01,3.726022270226960131e+01,-1.694381240756013796e+01,2.712079693258283353e+00,-8.977259435981936875e+00,-4.183928709017628478e+00,-1.658047904815762141e+00,7.859725065584566295e+00,5.349228138476719963e+00,8.502982832655030521e+00,-3.435223152752135078e+00
1.076714773594901128e-02,1.417588068054699590e+02,-1.829805251370597929e+01,-2.106052375028324430e+00,-3.006024483650081347e+00,1.971256380083380222e+01,-1.033117633937238766e+00,3.180254565351915375e+01,2.438053077799159585e+00,5.887470209485298867e+00,-1.320957013035735805e+01,1.378252492128087425e+01,1.181885859577727516e+00
8.905370633887207954e-02,2.028464239213022324e+02,-6.447269061205335561e+01,1.187861382502290475e+01,-1.666408934540771725e+01,-3.898817584220048094e+00,-8.822832238243748293e+00,-2.821936295682364815e+00,5.784083432561518912e+00,-4.873937109266154089e+00,1.583235136678137200e+00,2.312774615930994315e+00,-1.486573588500155196e+00
1.367333782597994207e-01,2.207637064221617607e+02,-7.420018076221701619e+01,3.825386933904871967e+01,2.502502005155769371e+00,-2.630151801238979736e+00,7.552924307074561305e+00,9.626673978160846801e-01,4.793615687303065975e+00,5.983578500362274788e+00,9.891897037323625241e+00,8.518402434807759604e+00,6.484782591446303535e+00
4.793243242942906573e-02,2.127391793118235341e+02,-6.895128924823440286e+01,2.724579227513734736e+01,-1.460472392685555221e+01,7.795027718618158019e+00,-3.550891958382044855e+00,-5.407494220356131365e+00,3.693649855512959324e+00,-9.172710301259627386e+00,4.476565432807825928e+00,-1.449545187474706065e+00,3.945191960337091519e+00
2.900591712391030821e-02,1.117039704015852379e+02,4.235966903439326359e+01,1.012175594387082000e+01,-5.482970580126973026e+00,-9.204858031308950084e-01,-6.163899033716572218e-01,4.260164760546318874e+00,8.587056979650949273e+00,1.525877392200593974e+01,1.746236738496544660e+01,1.534531210807218926e+01,9.220999497247472476e+00
1.312505079460316859e-01,1.870913829521327045e+02,-4.549088601139656873e+01,4.299804998193734917e+01,-2.333339203054664779e+01,2.164805951391085515e+01,-2.629130318671688116e+01,6.255232830671825894e+00,-8.294749232625189705e+00,-5.579718074447692189e+00,-7.112047290301476643e+00,-7.476278808216114236e+00,-1.547254690027378254e+00
9.925269251824289651e-02,2.095750118708967591e+02,-6.779154169914339434e+01,4.440543062378323924e+01,8.496119479824598697e-01,-2.448497103070495839e+00,5.907767813811826141e-01,-7.233981081121174661e-01,7.798776350118691303e-01,4.555309065362215470e+00,3.446621280426471312e+00,-2.284086641904103376e-01,2.863816412302228720e+00
1.980850816636845757e-01,1.897507316423568113e+02,-4.552168802777285350e+01,1.475261676867145688e+01,-1.733544845810457602e+01,2.991821803057195250e+00,-1.617989083299083575e+01,2.632144943039826046e+00,-1.156162489018226047e+01,1.193514866855694523e+00,-9.335196520407670562e+00,-3.045201060113296165e+00,-4.172920315663960267e+00
1.093830052925192781e-01,1.886915767071629091e+02,-5.289725177546807799e+01,6.069756870707762886e+01,-7.524904321238213178e+00,4.460436777449802825e+00,8.142076185665414911e+00,-3.959874255042363345e+00,2.904465116380699374e+00,-7.291002935235604276e+00,-2.575289974754488842e+00,-1.070342753985575968e+01,-4.970954289646910773e+00
1.198287712410092409e-01,1.771932041739675299e+02,-4.277337188819277003e+01,3.143203356653449276e+01,2.613147400248025320e+01,-8.468444719055256087e+00,-7.119011744621595028e+00,1.458604660748276771e+01,1.392297607398289117e+01,-1.525230792936073954e+01,-6.970729632472138171e+00,1.822413467727924896e+01,-2.234145949160457612e+00
1.194168958327044561e-01,1.798472091615233808e+02,-6.756284166309384887e+01,1.272890682521856043e+01,-2.514857450392653604e+01,9.527983653067352066e+00,-2.913611777051374219e+01,-2.086784699138953059e+01,-1.668443624286424054e+01,-9.048347060203843384e+00,-4.038220645191707980e+00,-1.821562538721374835e+01,1.915694269683261730e+00
5.066401312455098144e-02,1.072133017368746692e+02,4.956549379241971565e+01,2.048120473407660569e+01,2.301117595817243355e+01,2.353825044069678185e+01,1.229463026448356899e+01,7.683985692802371759e+00,1.478874418356923748e+01,1.770156678629546221e+01,9.719760613085094647e+00,2.330558990684341580e+00,3.383717990627850281e+00
2.051499590925548455e-01,2.012319772201797718e+02,-6.556155464338010574e+01,2.468261936920877631e+01,-2.943369035010538326e+01,1.496470184807931680e+01,1.031656103713077144e+01,-5.991804949528171109e-01,1.382293965687567372e+01,6.591681238889917971e+00,1.523083711476524371e+01,3.541812237722743451e+00,4.308355414724003296e+00
4.131340845289858260e-02,9.958553433745927919e+01,-4.071512185325181576e+01,1.500046585658373566e+01,-2.829432357480148141e+01,1.591911670562075010e+01,-2.137099435235590050e+01,-3.802214739146297706e+00,-3.247858134346624848e+00,4.799974882016107891e+00,-1.610177731273973478e+01,2.330015769682965754e+00,-7.291654408661644382e+00
9.813501781962335677e-03,2.143130122546813823e+02,-2.878149057403663136e+01,2.564993929146478635e+01,-1.076843950988695120e+01,4.354647907758092629e+00,1.760971381970066574e+01,1.645128204850067988e+01,2.099839786547962461e+01,8.401204556268160317e+00,4.817901794107609659e-01,1.343962969663086593e+00,3.103217983008243142e+00
1.945972589748925022e-02,1.836841735587846642e+02,-1.604633569210801625e+01,1.118646988147541776e+01,8.669345373069637262e+00,1.954036855152521213e+01,6.143841250433962564e+00,1.112971331989407986e+01,-3.710052901412564941e-01,6.508610209729345231e-01,9.209213906826664298e-01,7.896055087217489721e+00,3.309938428455449611e+00
1.876793165137802255e-01,9.400536147689317090e+01,-3.825894224780363118e+01,-6.033800294152809052e+00,-2.228032150546859569e+01,4.823147019837057958e-01,9.710237760589578215e+00,1.752687146815019048e+01,1.510519351632926544e+01,4.453875638418010929e+00,4.429932452490085382e+00,6.448139289541641617e+00,5.471459955466619007e+00
3.685721554928391569e-02,1.158035505216502941e+02,-7.207008516417185717e+01,1.980559715202953086e+01,5.651471328812418093e+00,5.846751947443617148e+00,3.454176464550452241e+00,6.336120195645320585e+00,-1.487108502747744332e+01,4.350158018177178398e+00,-1.391349392780019478e+01,-3.194419489743909768e+00,3.157769924307905374e+00
1.116795737619037943e-01,2.038020813036735603e+02,-1.561977942058875328e+02,1.187305536292283747e+01,1.812194582757426176e+01,-2.847086269492829302e+01,1.468473211249966148e+01,-1.906759513604304956e+01,-7.435112195597932683e+00,4.950613959050008894e+00,-1.448701064164773378e+01,-2.480803990298697803e-01,-8.907800155811330001e+00
2.308065523952245734e-01,-2.082005679655953045e+01,-5.858505894417860560e+01,5.886766514919277427e+01,2.184674821056123761e+01,-1.833700420139722675e+00,-2.670108057235932719e+01,-9.980554560358205762e+00,1.204248425105250320e+01,-2.259959911576327585e+01,-2.812945581261313777e+01,-3.057789846829546576e+00,4.407197513534093503e+00
