-4.953956183675878151e+02,5.274302471012667581e+01,3.761153856376983384e+01,2.578967375472422319e+01,1.470276228683745501e+01,2.867618874439525456e+01,-2.226143540044142810e+01,1.101017960013811603e+01,-8.759797782734098703e+00,1.838678386340176374e+01,-3.456301923567659973e+00,1.222531175872368792e+01,-3.442349275042352885e-01,4.913482974602052522e+00,1.075739904762049193e+01,8.572608700543529636e+00,-5.124041151536656846e-01,-4.135795799399486494e-01,-6.672789778912947556e-01,1.096549971089793019e+00
-5.462412821179784714e+02,7.485793727110329598e+01,3.773452278415549443e+01,3.739725295044330267e+01,2.109476366371869105e+01,2.521602849854912520e+01,-1.968229583052678677e+01,9.686737904303226898e+00,-5.591875686835920511e+00,2.058233284714518874e+01,-4.664574414369074162e+00,1.393559645200875430e+01,9.319868642747581866e-01,4.097969335804368285e+00,1.308347117670417781e+01,6.210785161349146932e+00,3.304506533853515671e-01,-1.013119004220917052e+00,5.783714294783345311e-01,3.012506737245027821e+00
-5.444087448262782800e+02,7.993021310978254235e+01,4.100522284627268732e+01,2.715736050905005428e+01,1.324280345774656631e+01,2.771542320711134977e+01,-1.312563193922658833e+01,1.379839259173931687e+01,-5.474032386258703475e+00,2.221964495958372865e+01,-1.799311514253343569e+00,1.294880873101847740e+01,2.150016843897211150e+00,2.193229846613110379e+00,8.150155326263575972e+00,5.882923941859565353e+00,-1.779689989489156687e+00,7.259680906254376009e-02,2.595782918086281810e-01,2.337768911537493111e+00
-5.357211189642275713e+02,6.591202860200245084e+01,4.606161402132267568e+01,2.319043481325086731e+01,1.168552534671846743e+01,2.843555928291816670e+01,-1.799763100406494587e+01,1.900255822645547710e+01,-6.821332079563928730e+00,1.923442483037463901e+01,-3.766843977744453564e+00,1.184613677318476732e+01,2.858257511176223620e+00,3.706542300477013274e+00,6.738791237674846002e+00,5.185139952282088238e+00,1.979818032827742380e+00,4.322387201842011528e+00,1.260813606114595142e+00,3.240146368548416422e+00
-4.755750036156054534e+02,4.009365578481889258e+01,4.071481140690799805e+01,2.356210456708880585e+01,1.075748895939087291e+01,3.157325691170574800e+01,-2.335078934527665950e+01,1.769242492580880466e+01,-8.476894271739229936e+00,2.010578903121191630e+01,-2.780303217237454660e+00,1.070599659066539466e+01,2.475197552660878930e+00,5.874643352316327949e+00,6.271725556039640992e+00,5.092990356681996289e+00,-1.733679889792861584e+00,1.950166168189222615e+00,-1.272897859494489303e+00,7.774795075107953091e-01
-5.471213465558881808e+02,6.780879668298683782e+01,4.947644979479782990e+01,2.494326163145221287e+01,1.269720398135238604e+01,3.156978831794485174e+01,-1.470264281332310397e+01,1.486921995665287000e+01,-4.906066786324230655e+00,2.103865549001655566e+01,-2.078309991811172763e-01,1.288719731649731415e+01,2.000641986121190818e+00,5.040928066192401857e+00,5.690941183602841846e+00,4.562667018487911008e+00,5.692771007898502766e-01,1.666762712490582610e+00,-8.633761982159683379e-01,2.682502307364230010e+00
-5.350065748566622688e+02,7.618076520300189713e+01,4.191834923172472571e+01,2.830119806079685674e+01,1.712825402055573321e+01,3.535281790388836498e+01,-1.873253379391852036e+01,1.279284943438959843e+01,-3.171907364217066316e+00,1.899428501155339077e+01,-1.920421230807826563e+00,1.247598707588945999e+01,2.052640963326227475e+00,7.045484695867370917e+00,8.594260000118936205e+00,3.363413282691942285e+00,-6.862125302710090358e-01,2.358456262883040999e+00,9.015864128341577466e-02,-9.940363785195784896e-01
-5.625671256421524049e+02,9.028170585873783693e+01,4.056009957132182109e+01,2.695471965531199032e+01,1.898727765449986649e+01,3.331685103656967328e+01,-2.007838071537995361e+01,4.722444444548383302e+00,-5.903802884502175274e+00,1.961465286960132914e+01,8.822176912854134967e-01,1.130995915608237645e+01,2.244071983216585409e+00,7.137694321337966663e+00,1.099480127836680765e+01,9.738296979168056922e+00,9.231281502919416737e-02,-1.971275988986272099e+00,3.521667224393588036e+00,2.105887980311292207e+00
-5.643317710834002128e+02,7.640591385677460323e+01,4.360082267992010685e+01,3.055868173176190794e+01,1.929692377578487950e+01,3.472930028730701935e+01,-1.438805642490898151e+01,1.547214224628687340e+01,3.752681334984797612e-01,1.787619052842316592e+01,-3.368879962386672755e+00,1.395618769485507826e+01,4.812865332670854812e+00,5.645811432506208760e+00,6.682576570942336147e+00,6.126090040648786150e+00,1.033389898018219455e+00,-2.034271581105969173e-01,-1.228528984163744342e+00,1.817715131982440502e+00
-5.519098210757131255e+02,9.148216265962675209e+01,3.706571717344332484e+01,2.554827027068735035e+01,1.384533948683645832e+01,3.065745756217366491e+01,-1.077168465073147097e+01,1.290865387701958333e+01,-5.248317716221749585e+00,2.069402459651981019e+01,1.101384052608077146e+00,1.670395109272367407e+01,-2.378663926452232458e-01,-1.777000889675071083e+00,8.847367301877353540e+00,1.115814384474114540e+01,3.036678227142378894e+00,1.159476431970621224e+00,-2.436237118135634816e+00,-1.923499451420361550e-01
-5.791930643807984325e+02,8.406912063175495575e+01,3.957373072586637619e+01,3.022325110223022193e+01,1.568582594924281359e+01,3.273233641050826037e+01,-9.957525260462778860e+00,1.192083469852150301e+01,-5.032661013292194063e+00,1.399919174289220791e+01,-2.895896140520069384e+00,1.378157995086835186e+01,6.216126360230543213e+00,4.942507953988405589e+00,7.765563784235928857e+00,7.796473777487706869e+00,3.784606351357354015e+00,2.662322952961842404e+00,1.987283242962516905e+00,2.922735997400641494e+00
-5.723155569500946740e+02,9.365219203898249134e+01,3.675742562511749156e+01,3.416378675233136164e+01,2.170417164306518387e+01,2.831044629559433545e+01,-1.589151716557380922e+01,5.828447510405666776e+00,-1.942909812386214741e+00,1.883951627465118506e+01,-2.699292084053381835e+00,1.126211798539268827e+01,-8.368114489613985851e-01,2.026711177784798590e+00,1.288965155314215849e+01,6.013577569172773529e+00,-9.694895449812409582e-01,3.129999998525420768e+00,1.307348953136795444e+00,1.577148700076367982e+00
-5.655948358904222459e+02,9.918084523638084704e+01,4.046202903175356624e+01,3.264986488983990398e+01,1.783146788357036527e+01,3.196918479481374931e+01,-1.364269266695626293e+01,5.193219580167654392e+00,-5.715623321208974872e+00,1.606467357375951721e+01,-1.400657644029248194e+00,9.928418579061705884e+00,-1.428811991444422169e+00,1.956572020016303259e+00,8.253933896531476577e+00,4.194195363629064310e+00,-7.867742254488762077e-01,-2.308559252138322748e-01,-1.245431913578254113e+00,1.858026289573853296e+00
-5.063099705744303947e+02,9.554437461062667580e+01,2.993805556847418003e+01,3.603902075588927545e+01,9.121686232798850824e+00,3.146626215914632851e+01,-2.056040954378997654e+01,1.452664340278625055e+01,-1.122888682344159150e+01,1.266816526353028927e+01,-3.650987226382512052e+00,1.015521987023831763e+01,-2.401508673635803781e+00,3.920354151654455777e+00,6.836937996505402459e+00,-2.257594333776204512e-02,-5.634174889886229831e-01,3.168042227867263083e+00,1.043163290147093081e+00,-6.629214058248257546e-02
-4.231665788303744762e+02,9.149583698835641599e+01,3.307749632485654701e+01,3.591911653182469877e+01,2.343641077929125682e+00,3.224288838797767198e+01,-1.693220997119681215e+01,2.292477940196092945e+01,-1.493475289986862364e+01,9.102188144839640671e+00,-3.513892275368271534e+00,6.893827556747443630e+00,-6.761031988465346920e+00,2.240288213505505777e+00,3.877611624887566943e-02,3.399010526539683053e+00,9.151245495858731926e-01,3.056018640639335704e+00,-2.510862842420514607e+00,-1.910107467947642190e+00
-5.419197043587334974e+02,9.273035062270712103e+01,3.805390062569963305e+01,2.735960436455214406e+01,1.436977602605864668e+01,3.097108151263353193e+01,-1.615500910893625175e+01,1.433984473390428960e+01,-5.292154803386073247e+00,1.742128397284021446e+01,-6.512001669948404292e-02,9.940610487999322231e+00,3.403297064397760030e-01,4.423188268176057925e+00,6.474178834620250456e+00,2.799088205127409523e+00,1.301002387711417851e+00,4.233176917081960866e+00,-1.110233768197923077e+00,7.060336468557157907e-01
-5.390136656739068712e+02,8.624417318740516691e+01,2.307716954349907823e+01,2.076047101292904529e+01,1.289092303626646085e+01,2.816476344692943101e+01,-2.398526808652181685e+01,9.903354365360048206e+00,1.190867506550523203e+00,1.956294808127724139e+01,-3.426467217292435974e-01,1.152968402124824543e+01,1.852132700823925671e+00,4.195292660161561216e+00,6.031647839832341873e+00,3.344824711841047016e+00,-2.042831392549144365e+00,1.182756987378699581e-01,-1.729298372743621526e+00,-2.506314142045179202e-02
-5.653198030327600918e+02,6.679158160416845647e+01,4.360836683036616535e+01,2.731813878899325587e+01,1.184396392697036582e+01,3.207322362422084439e+01,-1.461495923638169181e+01,1.285125671109589973e+01,-7.388520427574094995e+00,1.884532531348527584e+01,-3.096319611704615227e+00,8.914043321814817844e+00,4.628861904782086700e-01,4.689025375907513116e+00,5.413480721402234686e+00,2.516027658003255674e+00,-4.202619850655642253e-01,6.332524403702146643e-01,-1.451785649866828010e+00,1.109246035922527573e-01
-5.480188722919557449e+02,7.402604029243514105e+01,3.801101461490438282e+01,3.204335950139359568e+01,1.487564269487896773e+01,2.587408685997015567e+01,-1.393528221924009181e+01,1.487755542279121279e+01,-6.635115965883805700e+00,1.939718208072525485e+01,-4.636699942802256835e+00,1.146672345872244136e+01,2.227244600243833972e+00,2.564309127375592468e+00,6.813929571399184759e+00,5.342351384107840495e+00,2.732803923009741620e+00,3.852212848097991693e-01,-3.019167961111916210e+00,-1.565511098788960331e-01
-5.705816171328224300e+02,9.290567767788547826e+01,4.426910001268215211e+01,2.543376390637714479e+01,1.685965079077839945e+01,2.820167775439830038e+01,-2.072404936587061997e+01,1.094944254243597470e+01,-4.632606322929231801e+00,1.833273055277965113e+01,-6.849777114624675534e-01,9.433517937950906429e+00,1.110444302865144950e+00,6.280958195780089959e+00,8.036123754027874710e+00,3.366860105035077044e+00,-6.930485407683661947e-01,-2.088031529884523119e-01,1.214923811202534010e-01,1.580935580849109012e+00
-5.882254993060131483e+02,1.006852576121977876e+02,3.939569172757126125e+01,2.821824110637787797e+01,1.881003719975473132e+01,2.137782661525652728e+01,-1.482300852053806217e+01,1.050813415057886502e+01,-2.066102666043566405e+00,1.395692907386805892e+01,-3.575556285548069813e+00,1.015541721779671924e+01,1.141888209678992627e+00,3.751175725053432330e+00,6.941038951233410970e+00,4.517528796208598152e+00,8.295101713873869187e-01,7.555493157136191629e-01,-1.318832531396557650e+00,2.402631790138057277e-01
-5.570678998246240781e+02,9.654202389339251056e+01,2.348561625380279949e+01,2.072485893892132580e+01,2.428190570612920496e+01,2.288723084785949169e+01,-2.146146678773537175e+01,1.167473664692952795e+01,-4.890380647302165151e+00,1.488690452091477390e+01,-4.928495874326731530e-01,1.243169660252320874e+01,-5.990831787797163965e-01,6.226429404874292972e-01,8.178409238007441573e+00,6.893788024239590584e+00,-9.378464361729935694e-01,-3.131568142129741883e+00,-1.553821260939459492e+00,2.463528111342418558e+00
-5.118715573226866127e+02,1.058144145501615299e+02,3.006431906444083779e+01,2.378020630558227211e+01,1.141139351545903402e+01,3.108723122178385267e+01,-2.409674901096221689e+01,1.025297899705577365e+01,-8.341442606757441425e+00,1.407167374779049673e+01,-1.098835356240654981e+00,1.193806959549067948e+01,-2.116268870010061143e+00,4.644429436304537973e+00,9.862251351316182024e+00,4.784993745576392676e+00,-6.144069532330684869e-01,-3.098306543812838321e+00,-4.353970245995750332e+00,1.374439298518076891e+00
-4.478248048556938556e+02,9.952130142309839300e+01,2.298711886414363192e+01,3.135725860682519084e+01,7.250514952075471697e+00,2.448261514707270337e+01,-1.937524588720484431e+01,2.375481554855433686e+01,-1.057195098284188894e+01,1.051224575908957704e+01,-5.371808356743741797e+00,7.725070045208231484e+00,-3.179536582109488752e+00,1.526470132660979528e+00,3.426336439946275902e+00,4.785259120566609070e+00,3.111957728070275930e-01,6.498491454945007906e-01,-1.444556640611535103e+00,1.073285087161383711e+00
-5.689350186040669541e+02,9.451183545764813232e+01,3.768328173758873589e+01,2.956496698025686598e+01,1.828034404198374219e+01,2.955976195116345551e+01,-9.288649663992693206e+00,1.908791740611229670e+01,9.751692228334724044e-01,1.870568367353966721e+01,1.772064912532985259e+00,1.315362915313105141e+01,-7.292311744162025544e-01,-1.034061998463170928e+00,6.380808141324516569e+00,6.377389385034988756e+00,-1.358189634749391805e+00,-1.050717982673929685e+00,-1.264915687330203875e+00,2.628292893385304474e+00
-5.829981700935043136e+02,9.201330152205318313e+01,3.943774529198408629e+01,3.788909417990073791e+01,2.102422735066517134e+01,2.132417931668117106e+01,-7.306315601945019722e+00,1.996495059418272788e+01,-1.286973187969379762e+00,1.585513863761184794e+01,-4.880094803373372869e+00,1.257316030723392686e+01,2.870920560238853447e+00,1.357308315870387139e+00,6.533093883576109207e+00,2.780699087464374664e+00,9.534370368080018476e-01,3.481382623062262205e+00,-2.361789858587754143e+00,6.047246089081006470e-01
-5.845496493559205646e+02,9.895472425557143481e+01,3.729992054219588482e+01,2.988682459790025092e+01,2.190302518823994404e+01,2.265986372469086163e+01,-1.493910533623370895e+01,1.098890161191546611e+01,9.820969223693029049e-01,1.993793592318924013e+01,-2.925521012676667532e+00,9.848393591992333995e+00,1.830547253470991009e-01,3.621748571093946767e-01,3.900755780460343214e+00,4.751277600795746459e+00,2.064406678974065823e+00,7.261430167292487470e-01,-2.341786343036988516e+00,1.561112831075588403e+00
-5.785669837670508286e+02,1.011149349737709571e+02,3.691256592354254451e+01,3.168449839987873062e+01,2.211086952916754100e+01,2.488431927092561580e+01,-1.979122040107575486e+01,1.696908928041881870e+00,-3.552545324565206109e+00,1.883496119395173096e+01,-1.650014784059257167e+00,1.256219893002582388e+01,4.551690215898029912e+00,1.405129874514919663e+00,6.087318160462602989e+00,8.100433362681128457e+00,-2.724241801014914977e-01,-3.535811037108588017e+00,-1.419484924686967631e+00,2.123950431200004374e+00
-5.827264308740154775e+02,1.012989164535287046e+02,3.448321355511048125e+01,3.364172289809705063e+01,2.303703461958542675e+01,2.160385708231139645e+01,-1.733737697350320062e+01,1.615776260974306489e+00,1.874169176760878130e+00,2.127329236242330168e+01,-2.942613831295944227e+00,1.415104790907166787e+01,2.657424238004323591e+00,4.526264466709548628e+00,9.712725626845349680e+00,6.807770312549008551e+00,-4.400584692811896487e-02,-1.217166506892638056e+00,-2.416093640499560324e-01,3.553191951734913090e+00
-5.865932322292487697e+02,9.209623916997301762e+01,4.903254551381832727e+01,3.023174894636587950e+01,1.457853484220460061e+01,2.810055655437828648e+01,-1.320679072938719045e+01,5.951241267339585583e+00,-6.882110978308290328e+00,1.830691271482245241e+01,1.082169508845714390e+00,1.284575208764689158e+01,7.021583731350674595e-01,1.516663183093001077e+00,6.606178700071005494e+00,7.771790165745065870e+00,1.235280448450259527e+00,-2.836182588223693735e+00,-1.435955081927715149e+00,2.711470605417634960e+00
-6.043454314382200891e+02,1.758143332341011345e+01,4.047601615571938538e+01,2.741215031624257037e+01,1.143601253719180022e+01,3.315919257269192144e+01,-1.486189356718361498e+00,3.047588245398674189e+01,-2.126405793880803863e+00,1.977495101211246720e+01,5.630325614305123905e-01,1.422170653065709622e+01,2.706150765412370429e+00,6.899407994266882227e+00,4.706012311989667296e+00,5.122617755143695994e+00,4.551074535639575203e+00,3.442986816690645213e+00,2.524531268611833745e+00,5.295196719790562945e+00
-6.129892121024931839e+02,4.983113145396140453e+01,3.357111811382321775e+01,2.326022287936431354e+01,9.818106529885449518e+00,2.279208405804510562e+01,-1.546656459934582895e+00,1.987801265354773150e+01,-3.480791068010277711e-01,1.804540871828979931e+01,1.839955455490805303e+00,1.261820486355080284e+01,5.120447664104324836e+00,7.897205635115224887e+00,4.996380201713797931e+00,5.632955176764520289e+00,5.046667440569147622e+00,4.423228602861176029e+00,1.428645303573216507e+00,4.737431840994752008e+00
-6.484291354457539001e+02,5.228975450495900645e+01,3.103899494849364871e+01,2.443812755572034234e+01,1.941440816947699588e+01,2.704589523765005765e+01,3.322642135041103284e+00,1.858752884112972481e+01,2.034308239505770999e+00,1.747513525433553028e+01,3.816068492118604105e+00,1.072211904237574842e+01,4.882704933394059310e+00,7.632199820679397284e+00,4.442571968075631261e+00,5.791705055484344555e+00,4.375638127779020614e+00,5.817618920205439359e+00,1.604532841525784459e+00,4.667732479342108221e+00
-6.570364234572480200e+02,6.133593399906991550e+01,2.435119787799959212e+01,1.919984968782020118e+01,2.175813965612810108e+01,2.719550497707938774e+01,5.660838492189231630e+00,1.597131502975446971e+01,3.789102773448874473e+00,1.664772624620845676e+01,4.388277155827259080e+00,1.084166573337186179e+01,5.506816848919919849e+00,8.030881214663608603e+00,5.399555570169152219e+00,6.367097955304721779e+00,4.386809457962429271e+00,6.064080440981111764e+00,2.123407468635054141e+00,5.393769792735912283e+00
-6.492138514107909941e+02,4.854485007577545730e+01,3.082289704426513666e+01,2.491402671224876286e+01,1.544750818736529929e+01,2.462684247655509395e+01,3.124365777545832223e+00,1.876211517721005961e+01,1.359312292179795767e+00,1.561907136229016579e+01,3.551779254112822137e+00,1.184227421842234662e+01,4.984045787512599190e+00,9.274317316596052407e+00,6.763704801235686404e+00,7.237853898276595643e+00,4.546363309304972233e+00,4.962079502102196393e+00,1.323953166304252971e+00,4.920364021195078763e+00
-6.728108279242010212e+02,5.286692051965828654e+01,3.315332220773260019e+01,2.616370951720801941e+01,1.898568172199627568e+01,2.238356948460802442e+01,7.652117984874588608e+00,1.890020614226719786e+01,3.100679550394791928e+00,1.452834138014951471e+01,3.793129472510415212e+00,1.117181893147604299e+01,5.709124036523562040e+00,7.764036494325173621e+00,5.386548811766878941e+00,7.498590675678008743e+00,4.413570323920550820e+00,5.262324293055377744e+00,1.276901378464372794e+00,6.210794862851932052e+00
-6.749119670790834107e+02,5.245144865838585702e+01,3.390478610323783926e+01,2.773649654692402677e+01,2.059934573450022555e+01,2.386971984842657690e+01,6.619987269022808540e+00,1.784992618610288062e+01,4.400853573894872639e+00,1.557280954345135626e+01,4.039634953300474507e+00,9.896317017743935907e+00,3.746905990077733506e+00,7.550185018679406390e+00,5.479255758050114444e+00,6.630078865222620799e+00,3.751807753284342795e+00,4.855693145603996896e+00,1.874111976234397181e+00,7.377956885594483261e+00
-6.756409607738344221e+02,5.401449136730020939e+01,3.579232697165547705e+01,2.720746569899197098e+01,2.045897720873782788e+01,2.465576288556514939e+01,8.745012483358914679e+00,1.896034211517390844e+01,4.141903948341274067e+00,1.536315190476766901e+01,4.184313641557166896e+00,1.080208177151020799e+01,4.734856982348834009e+00,6.542558978389648949e+00,5.028418021830802331e+00,7.274314115918447676e+00,4.156866821332313222e+00,5.635427580067705833e+00,2.156398139775825840e+00,6.870669108151561844e+00
-6.690602188290654340e+02,5.942303137335436247e+01,3.730683153289827203e+01,2.927217130991556715e+01,2.462275549218644599e+01,2.846658310184404428e+01,1.160004859494785023e+01,2.028665793337559720e+01,7.601277506522341909e+00,1.889545002889198599e+01,6.323402435383091991e+00,1.242109708941715240e+01,5.849474549246357569e+00,9.049832071153170787e+00,7.292835938400235918e+00,8.942040200744164835e+00,4.792036741291352264e+00,4.536000559784341135e+00,1.266587557345180803e+00,5.911444059104287163e+00
-6.749151818698869647e+02,5.499050888025427497e+01,3.629676645157783099e+01,2.875711008199094465e+01,2.088390962319853372e+01,2.565275656761780709e+01,1.050979060662424125e+01,1.996687442450152261e+01,6.340362144893688878e+00,1.648046176698327869e+01,4.988874038802262767e+00,1.156947280059697114e+01,5.130381065047822098e+00,7.704225885160696841e+00,5.543672127157331708e+00,7.332000253094969722e+00,3.601081237481320585e+00,5.585303603271154493e+00,1.992129832418344515e+00,6.335223542093473270e+00
-6.773492561069858766e+02,5.482967423739418678e+01,3.725625011151004884e+01,2.806297375195840260e+01,1.939686370219499878e+01,2.414578248382665748e+01,1.032011997238894807e+01,1.974400663685455370e+01,5.374606834543914857e+00,1.526320365688968117e+01,3.013242396403099654e+00,1.058266595876400018e+01,4.897015633824413960e+00,7.441542918573333054e+00,4.959907542633870570e+00,6.551252412596676677e+00,3.960551064297015422e+00,5.976909351531014103e+00,1.782312921747880585e+00,5.722878329787659979e+00
-6.684700641088020348e+02,5.411294521313425321e+01,3.639169218151417340e+01,2.703782486742857927e+01,1.828451362730553598e+01,2.469991997445379184e+01,7.907907337366147260e+00,2.056446245585110333e+01,4.016685889177793456e+00,1.488146135278390148e+01,1.915156159062819219e+00,1.055692535927299858e+01,4.764959306993026722e+00,8.003201219303978320e+00,5.120923917862560515e+00,6.566119971769291297e+00,4.740379329394493801e+00,5.539203407943605662e+00,1.530831078813676305e+00,5.118629076496644004e+00
-6.666614096420505575e+02,5.685923995156782951e+01,3.994314482800088228e+01,2.575217816526949122e+01,1.830255005368414700e+01,2.444177581568307289e+01,4.318157492116815988e+00,2.178274884827850855e+01,3.999905303258107558e+00,1.659369442491707147e+01,8.766404441023999405e-01,1.186485882360904753e+01,6.687753663252951952e+00,8.528073274014339233e+00,5.065136403707323431e+00,6.601281289701419475e+00,4.973110328175644135e+00,3.602667002207098790e+00,3.396154654407987916e-01,5.209431753606456716e+00
-6.146576136899469702e+02,3.191586696216484142e+01,4.141889032592175113e+01,3.053151669611992958e+01,1.251594649523785208e+01,2.809768742866685898e+01,-8.525372557295783915e-01,2.795618149240705108e+01,-2.060227125341931753e+00,1.869816894160161524e+01,3.883613370627490013e-01,1.222149751204364776e+01,3.860395110914918604e+00,9.063560808272498548e+00,4.046865765902969869e+00,4.831224660307989360e+00,4.326138521754130828e+00,4.166221158706655103e+00,2.254599099059107381e+00,4.574614392556528131e+00
-6.189678618969560375e+02,3.946344646833538405e+01,4.263456879830584967e+01,2.567659783749455116e+01,1.179586574843067659e+01,2.731344865905716546e+01,-1.163279876034626348e+00,2.662735177607661896e+01,-1.750223048525962222e+00,1.879750072927138760e+01,9.299273767506024413e-01,1.372009428575781342e+01,4.591125956727017510e+00,8.893837047316505817e+00,5.319430631823053979e+00,5.854510462297565887e+00,5.340079156128679116e+00,5.630922595914817030e+00,2.287877338729467080e+00,4.924866586602733243e+00
-6.065755276748310507e+02,5.249123231281177482e+01,3.132546768899415213e+01,2.202384052055473873e+01,8.214009664443745251e+00,2.625729318807412227e+01,-4.288874908561222554e+00,2.332730554043415694e+01,-3.300476383630051913e+00,1.947027670243087627e+01,-3.627381468939979148e-01,1.244667646263314964e+01,2.995481345959555508e+00,6.432029556409696092e+00,4.854211301479972818e+00,5.017633431606110861e+00,5.339981916368933490e+00,4.574231514623525285e+00,2.211929049598468033e+00,5.332453470339391544e+00
-6.512174219478504256e+02,4.808170873709635629e+01,3.610421816705749620e+01,2.479403119800657507e+01,1.563453979029614338e+01,2.695388602671036793e+01,2.615658269639050904e+00,2.340616358076291448e+01,1.403555110520118943e+00,2.061229004299919865e+01,1.337476173538348245e+00,1.303072016625773877e+01,6.009549275564637583e+00,8.034005254557065712e+00,5.583244855821747343e+00,5.580924824573925136e+00,6.352596360376808526e+00,5.834006881557614932e+00,2.434094000490256260e+00,5.897896665291258778e+00
